9411486,10,39
9411486,10,40
9411486,10,41
9411486,10,42
9411486,10,43
9411486,10,44
9411486,10,45
9411486,10,46
9411486,10,47
9411486,10,48
9411486,12,1
9411486,12,2
9411486,12,3
9411486,12,4
9411486,12,5
9411486,12,6
9411486,12,7
9411486,12,8
9411486,12,9
9411486,12,10
9411486,12,11
9411486,12,12
9411486,12,13
9411486,12,14
9411486,12,15
9411486,12,16
9411486,12,18
9411486,12,19
9411486,12,20
9411486,12,21
9411486,12,22
9411486,13,1
9411486,13,2
9411486,13,3
9411486,13,4
9411486,13,5
9411486,12,17MR
9411486,11,15
9411486,11,16
9411486,11,17
9411486,11,18
9411486,11,19
9411486,11,20
9411486,11,21
9411486,13,24
9411486,10,37
9411486,11,22
9411486,11,23
9411486,11,24
9411486,11,25
9411486,11,26
9411486,11,27
9411486,11,28
9411486,11,29
9411486,11,30
9411486,11,12
9411486,11,13
9411486,11,14
9411486,6,12
9411486,6,13
9411486,10,36
9411486,6,9
9411486,6,10
9411486,6,11
9411486,11,11
5541R,8A,9-Jan
9411828,1,1
9411828,1,2
9411828,1,3
9411828,1,4
9411828,1,5
9411828,1,6
9411828,1,7
9411828,1,8
9411828,1,9
9411828,1,10
9411828,1,11
9411828,1,12
9411828,1,13
9411828,1,14
9411828,1,15
9411828,1,16
9411828,1,17
9411828,1,18
9411828,1,19
9411828,1,20
9411828,1,21
9411828,1,22
9411828,1,23
9411828,1,24
9411828,1,25
9411828,1,26
9411828,1,27
9411828,2,1
9411828,2,2
9411828,2,3
9411828,2,4
9411828,2,5
9411828,2,6
9411828,2,7
9411828,3,1
9411828,3,2
9411828,3,3
9411828,3,4
9411828,3,5
9411828,3,6
9411828,3,7
9411828,3,8
9411828,3,9
9411828,3,10
7911031,25,48MR
9111236,3,2
9411964,3,4
9412092,,4
9412092,,5
9412142,3,79
9412142,3,80
9412142,3,81
9412142,3,82
9412142,3,83
9412142,3,84
9412142,3,85
9412142,3,86
9412142,3,87
9412142,3,88
9412142,3,89
9412142,3,90
9412142,3,91
9412142,3,92
9412142,3,93
9412142,6,6
9412142,6,7
9412142,6,8
9412142,6,9
9412142,6,10
9412142,6,11
9412142,6,12
9412142,6,13
9412142,6,14
9412142,6,15
9412142,6,16
9412142,6,17
9412142,6,18
9412142,6,19
9412142,6,20
9412142,6,21
9412142,6,22
9412142,6,23
9412142,6,24
9412142,6,25
9412142,6,26
9412142,6,27
9412142,6,28
9412142,6,29
9412142,6,30
9412142,6,31
9412142,6,32
9412142,6,33
9412142,6,34
9412142,6,35
9412142,6,36
9412142,6,37
9412142,6,38
9412142,6,39
9412142,6,40
9412142,10,21
9412142,10,22
9412142,3,94MR
5541R,Y,
9412145,7,1
9412145,7,2
9412145,7,3
9412145,7,4
9412145,7,5
9412145,7,6
9412145,7,7
9412145,7,8
9412145,7,9
9412145,7,10
9412145,7,11
9412145,7,12
9412145,7,13
9412145,7,14
9412145,7,15
9412145,7,16
9412145,7,17
9412145,7,18
9412145,7,19
9412145,7,20
9412145,7,21
9412145,7,22
9412145,7,23
9412145,7,24
9412145,7,25
9412145,7,26
9412145,7,27
9412145,7,28
9412145,7,29
9412145,7,30
9412145,7,31
9412145,7,32
9412145,7,33
9412145,7,34
9412145,7,35
9412145,7,36
9412145,7,37
9412145,7,38
9412145,7,39
9412145,7,40
9412145,7,41
9412145,7,42
9412145,7,43PUL
7711277,R2,
9412348,4,40
9412348,4,41
9412509,1,48
9412509,1,49
9412509,1,50
9412509,1,51
9412509,1,52
9412509,1,53
9412509,1,54
9412509,1,55
9412509,1,56
9412509,1,57
9412509,1,58
9412509,1,59
9412509,1,60
9412509,1,61
9412509,1,62
9412509,1,63
9412509,1,64
9412509,1,65
9412509,1,66
9412509,1,67
9412509,1,68
9412509,1,69
9412509,1,70
9412509,1,71
9412509,1,72
9412509,1,73
9412509,1,74
9412509,1,75
9412509,1,76
9412509,1,77
9412509,1,78
9412509,1,79
9412509,1,80
9412509,1,81
9412509,1,82
9412509,1,83
9412509,1,84
9412509,1,85
9412509,1,86
9412509,1,87
9412734,2,3
9412734,2,5MR
9412734,2,6MR
9412778,1,
9412778,2,
9412778,3,
9412778,4,
9412778,5,
9412778,6,
9412778,7,
9412778,8,
9412778,9,
9412778,10,
9412778,11,
9412778,12,
9412778,13,
9412778,14,
9412778,15,
9412778,16,
9412778,17,
9412778,18,
9412778,19,
9412778,20,
9412778,21,
9412778,22,
9412778,23,
9412778,24,
9412778,25,
9412778,26,
9412778,27,
9412778,28,
9412778,29,
9412778,30,
9412778,31,
9412778,32,
9412778,33,
9412778,34,
9412778,35,
9412778,36,
9412778,CS,
9510029,1,1
9510029,1,2
9510029,1,3
9510029,1,4
9510029,1,5
9510029,1,6
9510029,1,7
9510029,1,8
9510029,2,1
9510029,2,2
9510029,2,3
9510029,2,4
9510029,2,5
9510029,2,6
9510029,2,7
9510029,2,8
9510029,2,9
9510029,2,10
9510029,2,11
9510029,2,12
9510029,2,13
9510029,2,14
9510029,2,15
9510029,2,16
9510029,2,17
9510029,2,18
9510029,2,19
9510029,2,20
9510029,2,21
9510029,3,1
9510029,3,2
9510029,3,3
9510029,3,4
9510029,3,5
9510029,3,6
9510029,3,19
9510029,22,1MR
9510029,6,1
9510029,6,2
9510029,6,3
9510029,6,4
9510029,6,5
9510029,6,6
9510029,6,7
9510400,8,53
9510400,8,54
9510400,8,55
9510400,8,56
9510400,8,57
9510400,8,58
9510400,8,59
9510400,8,11
9510400,8,12
9510400,8,13
9510400,8,14
9510400,8,15
9510400,8,16
9510400,9,2
9510400,9,3
9510400,9,4
9510400,9,5
9510400,9,6
9510400,9,7
9510400,9,8
9510400,9,9
9510400,9,10
9510400,9,11
9510400,9,12
9510400,9,13
9510400,9,14
9510400,9,15
9510400,10,25
9510400,10,26
9510400,10,27
9510400,10,28
9510400,10,29
9510400,10,30
9510400,8,10
9510400,10,24
9510400,10,9
9510400,10,10
9510400,10,11
9510400,10,12
9510400,10,13
9510400,10,14
5111JK,3,OT
9511053,1,
9511053,2,
9511053,3,
9511053,CS,
4,29,27
9511076,,1
7410959,3,
7410546,2,
9511521,,12
9511521,,13
9511943,4,35
9512225,,1
9512225,,2
5,1,26
9512940,1,
9610502,5,14
9610502,5,15
7711277,7,121
7711277,7,121
1127O,2,4,5
5,1,27
4445K,D,1,2
9611708,,1
9611708,,2
9611708,,3
9611708,,4
9611744,6,41
9611744,6,42
9611744,6,43
9611744,6,44
9611744,6,45
9611744,6,46
9611744,6,47
9611744,6,48
9611744,6,49
9611744,6,50
9611744,6,51
9611744,6,52
9611744,6,53
9611744,6,54
9611744,6,55
9611744,6,56
9611744,10,46MR
9611744,10,23
9611744,10,24
9611744,10,25
9611744,10,26
9611744,10,27
9611744,10,28
9611744,10,29
9611744,10,30
9611744,10,31
9611744,10,32
9611744,10,33
9611744,10,34
9611744,10,35
9611744,10,36
9611744,10,37
9611744,10,38
9611744,10,39
9611744,10,40
9611744,10,41
9611744,10,42
9611744,10,43
9611744,10,44
9611744,10,45
7810870,3,39
9612151,1,
9612151,2,
9612151,CS,
9612338,,1
9612338,,2
9612338,,3
9612338,,4
5,1,27
9612399,4,
9612626,4,43
9612626,4,44
9612626,4,45
9612626,4,46
9612626,4,47
9612626,4,48
9612626,4,49
9612626,4,50
9612626,4,51
9612626,4,52
9612626,4,53
9612626,4,54
9612626,4,55
9612626,4,56
9612626,4,57
9612626,4,58
9612626,4,59
9612626,4,60
9612626,4,61
9612626,4,62
9612626,4,63
9612626,4,64
9612626,4,65
9612626,4,66
9612626,4,67
9612626,4,68
9612626,4,69
9612626,4,70
9612626,4,71
9612626,4,72
9612626,4,73
9612626,4,74
9612626,4,75
9612626,4,76
9612626,4,77
9612626,4,78
9612626,4,79
9612626,4,80
9612626,4,81
9612626,4,82
9612626,8,1
9612626,8,2
9612626,8,3
9612626,8,4
9612626,8,5
9612626,8,6
9612626,8,7
9612626,8,8
9612626,8,9
9612626,8,10
9612626,8,11
9612626,8,12
9612626,8,13
9612626,8,14
9612626,8,15
9612626,8,16
9612626,8,17
9612626,8,18
9612626,4,42MR
9612626,8,83MR
9612698,8,17
9612698,8,18
9612698,8,19
9612698,8,20
9612698,8,21
9612698,8,22
9612698,8,23
9612698,8,24
9612698,8,25
9612698,8,26
9612698,8,27
9612698,8,28
9612698,8,29
9612698,8,30
9612698,8,31
9612698,8,32
9612698,8,33
9612698,8,34
9612698,8,35
9612698,8,36
9612698,8,37
9612698,8,38
9612698,8,39
9612698,8,40
9612698,8,41
9612698,8,42
9612698,8,43
9612698,8,44
9612698,8,45
9612698,8,46
9612698,8,47
9612698,8,48
9612698,8,49
9612698,8,50
9612698,9,1
9612698,9,16
9612698,9,17
9612698,9,18
9612698,9,19
9612698,9,20
9612698,9,21
9612698,9,22
9612698,9,23
9612698,9,24
9612698,9,25
9612698,9,26
9612698,9,27
9612698,9,28
9612698,9,29
9612698,9,30
9612698,10,1
9612698,10,2
9612698,10,3
9612698,10,4
9612698,10,5
9612698,10,6
9612698,10,7
9612698,10,8
8610311,19,1
9710134,19,5
7911031,22,8MR
9710181,3,8
9710181,3,9
9710181,3,10
9710181,3,11
9710181,3,12
9710181,3,13
9710181,3,14
9710181,3,15
9710181,3,16
9710181,3,17
9710181,3,18
9710181,4,1
9710181,5,1
9710181,5,2
9710181,5,3
9710181,5,4
9710181,5,5
9710181,5,6
9710181,5,7
9710181,6,8
1543X,3,1,2
9710905,1,
9710905,12,
9710905,13,
9710905,14,
9710905,15,
9710905,5,
9710905,6,
9710905,7,
9710905,8,
9710905,9,
9710905,10,
9710905,11,
9710905,2,
9710905,3,
9710905,4,
9710905,16,
9710905,17,
9710905,18,
9710905,19,
9710905,20,
9710905,21,
9710905,CS,
5541R,OT,
9711669,1,
9711669,2,
9711669,3,
9711669,4,
9711669,5,
9711669,6,
9711669,7,
9711669,8,
9711669,9,
9711669,10,
9711669,11,
9711669,12,
9711669,CS,
7710285,8,R2
8110274,13,2ER
8110274,13,1
8110274,13,3
8110274,13,4
8110274,13,10
9711717,4,84
9711717,4,85
9711717,4,86
9711717,4,87
9711717,4,88
9711717,4,89
9711717,4,90
9711717,4,91
9711717,4,92
9711717,4,93
9711717,4,94
9711717,4,95
9711987,1,
9711987,2,
9711987,3,
9711987,4,
9711987,5,
9711987,6,
9711987,7,
9711987,8,
9711987,9,
9711987,10,
9711987,11,
9711987,12,
9711987,13,
9711987,14,
9711987,15,
9711987,16,
9711987,17,
9711987,18,
9711987,19,
9711987,20,
9711987,21,
9711987,22,
9711987,23,
9711987,24,
9711987,25,
9711987,26,
9711987,27,
9711987,28,
9711987,29,
9711987,30,
9711987,31,
9711987,32,
9711987,33,
9711987,34,
9711987,35,
9711987,36,
9711987,37,
9711987,38,
9711987,39,
9711987,40,
9711987,41,
9711987,CS,
9712080,1,
9712080,2,
9712080,3,
9712080,4,
9712080,5,
9712080,6,
9712080,7,
9712080,8,
9712080,9,
9712080,10,
9712080,11,
9712080,12,
9712080,13,
9712080,14,
9712080,15,
9712080,16,
9712080,17,
9712080,18,
9712080,19,
9712080,20,
9712080,21,
9712080,22,
9712080,23,
9712080,24,
9712080,25,
9712080,26,
9712080,27,
9712080,28,
9712080,29,
9712080,30,
9712080,31,
9712080,32,
9712080,33,
9712080,34,
9712080,35,
9712080,36,
9712080,37,
9712080,38,
9712080,39,
9712080,40,
9712080,41,
9712080,42,
9712080,43,
9712080,44,
9712080,45,
9712080,46,
9712080,47,
9712080,CS,
9712311,4,96
9712311,4,97
9712311,4,98
9712311,4,99
9712311,9,1
9712311,9,2
9712311,9,3
9712311,9,4
9712311,9,5
9712311,9,6
9712311,9,7
9712311,9,8
9712311,9,9
9712311,9,10
9712311,10,3
9712311,10,4
9712311,10,5
9712311,10,6
9712311,10,7
9712311,10,8
9712311,10,9
9712311,10,10
9712311,10,11
9712311,10,12
9712311,10,13
9712311,10,14
9712311,10,15
9712311,10,16
9712311,10,17
9712311,10,18
9712311,10,19
9712311,10,20
9712311,10,21
9712311,10,22
9712311,10,23
9712311,10,24
9712311,10,25
9712311,10,26
9712311,10,27
9712311,10,28
9712311,10,29
9712311,10,30
9712311,10,31
9712311,10,32
9712311,10,33
9712311,11,1
9712311,11,2
9712311,11,3
9712311,11,4
9712311,11,5
9712311,11,6
9712311,11,7
9712311,11,8
7710512,,1
7710512,,2
9712353,,8
7911031,14,213SR
9712359,5,8
9712359,14,268MR
9712359,5,9
9712359,5,10
9712359,5,11
9712359,5,12
9712359,5,13
9712359,5,14
9712359,5,15
9712359,5,16
9712359,5,17
9712359,5,18
9712359,5,19
9712359,6,9
9712359,6,10
9712359,6,11
9712359,6,12
9712359,6,13
9712359,6,14
9712359,6,15
9712359,6,16
9712359,6,19
9712359,6,17
9712359,6,18
7510397,G,
9810082,G,1
9810254,,5
9810254,,9
9810279,26,
9810279,27,
9810279,28,
9810279,29,
9810279,30,
9810279,31,
9810279,32,
9810279,33,
9810279,34,
9810279,35,
9810279,36,
9810279,37,
9810279,38,
9810279,39,
9810279,40,
9810279,41,
9810279,42,
9810279,43,
9810279,44,
9810279,45,
9810279,46,
9810279,47,
9810279,48,
9810279,49,
9810279,50,
9810279,51,
9810279,52,
9810279,53,
9810279,54,
9810279,55,
9810279,56,
9810279,57,
9810279,58,
9810279,59,
9810279,60,
9810279,61,
9810279,62,
9810279,63,
9810335,1,2
9810335,1,3
9810335,1,4
9810335,1,5
9810335,1,6
9810335,1,7
9810335,1,8
9810335,1,9
9810335,1,10
9810335,1,11
9810335,1,12
9810335,1,13
9810335,1,14
9810335,1,15
9810335,1,16
9810335,1,17
9810335,1,18
9810335,1,19
9810335,1,20
9810335,1,21
9810335,1,22
9810335,1,23
9810335,1,24
9810335,1,25
9810335,1,26
9810335,1,27
9810335,1,28
9810335,1,29
9810335,1,30
9810335,1,31
9810335,1,33
9810335,1,34
9810335,1,35
9810335,1,36
9810335,1,37
9810335,1,38
9810335,1,39
9810335,1,40
9810335,1,41
9810335,1,42
9810335,1,43
9810335,1,44
9810335,1,45
9810335,1,46
9810335,2,1
9810335,2,2
9810335,2,3
9810335,2,4
9810335,2,5
9810335,2,6
9810335,2,7
9810335,2,8
9810335,2,9
9810335,2,10
9810335,2,11
9810335,2,12
9810335,2,13
9810335,2,14
9810335,3,1
9810335,3,2
9810335,3,3
9810335,3,4
9810335,3,5
9810335,3,6
9810335,3,7
9810335,3,8
9810335,3,9
9810335,3,10
9810335,3,11
9810335,3,12
9810335,3,13
9810335,3,14
9810335,3,15
9810335,3,16
9810335,3,17
9810335,3,18
9810335,1,32PUL
9711686,OT,
9810985,1,
9810985,2,
9810985,3,
9810985,4,
9810985,5,
9810985,6,
9810985,7,
9810985,8,
9810985,9,
9810985,10,
9810985,11,
9810985,12,
9810985,13,
9810985,14,
9810985,CS,
9811119,R,2
9811335,1,
9811335,2,
9811335,3,
9811335,4,
9811335,5,
9811335,6,
9811335,7,
9811335,8,
9811335,9,
9811335,10,
9811335,11,
9811335,12,
9811335,13,
9811335,14,
9811335,15,
9811335,16,
9811335,17,
9811335,18,
9811335,19,
9811335,20,
9811335,CS,
9811351,1,
9811351,2,
9811351,CS,
4,29,27
7710734,7,147
9811887,9,11
9811887,9,12
9811887,9,13
9811887,9,14
9811887,9,15
9811887,9,16
9811887,9,17
9811887,9,18
9811887,9,19
9811887,9,20
9811887,9,21
9811887,9,22
9811887,9,23
9811887,9,24
9811887,9,25
9811887,9,26
9811887,9,27
9811887,9,28
9811887,9,29
9811887,9,30
9811887,9,31
9811887,12,1
9811887,12,2
9811887,12,3
9811887,12,4
9811887,12,5
9811887,12,6
9811887,12,7
9811887,12,8
9811887,12,9
9811887,12,10
9811887,12,11
9811887,12,12
9811887,9,32PUL
9811971,1,
9811971,2,
9811971,3,
9811971,4,
9811971,5,
9811971,6,
9811971,CS,
9812066,1,1
9812066,1,2MR
9812066,1,3MR
9812066,1,4ER
9812139,1,1
9812139,1,2SR
9812139,1,3MSR
9812222,4,2
9812222,4,3
9812222,4,4
9812222,4,5
9812222,4,6
9812222,4,7
9812222,4,8
9812222,4,9
9812222,4,10
9812222,4,11
9812222,4,12
9812222,4,13
9812222,4,14
9812222,4,15
9812222,4,16
9812222,4,17
9812222,4,18
9812222,4,19
9812222,4,20
9812222,4,21
9812222,4,22
9812222,4,23
9812222,8,1
9812222,8,2
9812222,8,3
9812222,8,4
9812222,8,5
9812291,2,3
9812291,2,4
9812139,1,4PUL
9812302,9,1
5,1,27
9812471,1,4
9812471,1,5
9812471,1,6
9812471,1,7
9812471,1,8
9812471,1,9
9812471,1,10
9812471,1,11
9812471,1,12
9812471,1,13
9812471,1,14
9812471,1,15
9812471,1,16
9812471,1,17
9812471,1,18
9812471,1,19
9812471,1,20
9812471,1,21
9812471,1,22
9812471,1,23
9812471,1,24
9812471,1,25
9812471,1,26
9812471,1,27
9812471,1,28
9812471,1,29
9812471,1,30
9812471,1,31
9812471,1,32
9812471,1,33
9812471,1,34
9812471,1,35
9812471,1,36
9812471,1,37
9812471,1,38
9812471,1,39
9812471,1,40
9812471,1,41
9812471,1,42
9812471,1,43
9812471,1,44
9812471,1,45
9812471,1,46
9812471,1,47
9812471,1,48
9812471,1,49
9812471,1,50
9812471,1,51
9812471,1,52
9812471,1,53
9812471,1,54
9812471,1,55
9812471,1,56
9812471,1,57
9812471,1,58
9812471,1,59
9812471,1,60
9812471,1,61
9812471,2,1
9812471,2,2
9812471,2,3
9812471,2,4
9812471,2,5
9812471,2,6
9812471,2,7
9812471,2,8
9812471,2,9
9812471,2,10
9812471,2,11
9812471,2,12
9812471,1,2MR
9812471,1,3ER
9812471,1,62PUL
9812579,6,14
9812579,6,15
9812579,6,16
9812579,6,17
9812579,6,18
9812579,6,19
9812579,6,20
9812579,6,21
9812579,6,22
9812579,6,23
9812579,6,24
9812579,6,25
9812579,6,26
9812579,6,27
9812579,6,28
9812579,6,29
9812579,6,30
9812579,6,31
9812579,6,32
9812579,11,31
9812579,11,32
9812579,11,33
9812579,11,34
9812579,11,35
9812579,11,36
9812579,11,37
9812579,11,38
9812579,11,39
9812579,11,40
9812579,11,41
9812579,11,42
9812579,11,43
9812579,11,44
9812579,11,45
9812579,11,46
9812579,11,47
9812579,11,48
9812579,11,49
9812579,11,50
9812579,11,51
9812579,11,52
9812579,11,53
9812579,11,54
9812579,11,55
9812579,11,56
9812579,11,57
9812579,11,58
9812579,11,59
9812579,11,60
9812579,11,62
9812579,11,63
9812579,11,64
9812579,12,23
9812579,12,24
9812579,12,25
9812579,12,26
9812579,11,61PUL
1127O,2,8
9813302,11,1
9813302,9,2
9813302,11,2PUL
9813302,11,3
9813348,1,
9813348,2,
9813348,4,
9813348,5,
9813348,6,
9813348,3,
9813348,7,
9813348,CS,
9813379,2,1
9813379,2,5
9813379,2,6
9813379,2,7
9813379,2,8
9813379,2,9
9813379,2,10
9813379,2,11
9813379,2,12
9813379,2,13
9813379,2,14
9813379,2,15
9813379,2,16
9813379,2,17
9813379,2,18
9813379,2,19
9813379,2,20
9813379,2,21
9813379,2,22
9813379,2,23
9813379,2,24
9813379,2,25
9813379,2,26
9813379,2,27
9813379,2,28
9813379,2,29
9813379,2,30
9813379,2,31
9813379,2,32
9813379,2,33
9813379,2,34
9813379,2,3MR
9813379,2,4MR
9813379,3,1
9813379,3,2
9813379,3,3
9813379,3,4
9813379,3,5
9813379,3,6
9813379,3,7
9813379,3,8
9813379,3,9
9813379,3,10
9813379,3,11
9813379,3,12
9813379,4,1
9813379,4,2
9813379,4,3
9813379,4,4
9813379,4,5
9813383,4,100
9813383,4,101
9813383,4,102
9813383,4,103
9813383,4,104
9813383,4,105
9813383,4,106
9813383,4,107
9813383,4,108
9813383,4,109
9813383,4,110
9813383,4,111
9813383,4,112
9813383,4,113
9813383,4,114
9813383,4,115
9813383,4,116
9813383,4,117
9813383,4,118
9813383,4,119
9813383,4,120
9813383,10,34
9813383,10,35
9813383,10,36
9813383,10,37
9813383,10,38
9813383,10,39
9813383,10,40
9813383,10,41
9813383,14,1
9813383,14,2
9813383,14,3
9813383,14,4
9813383,14,5
9813383,14,6
9813383,14,7
9813383,14,8
9813383,14,9
9813383,14,10
9813383,14,12
9813383,14,13
9813383,14,14
9813383,14,15
9813383,14,16
9813383,14,11MR
9910023,5,1
9910023,6,2
9910023,6,3
9910023,6,4
9910023,6,5
9910023,6,6
9910023,6,7
9910023,5,2
9910023,5,3
9910023,5,4
9910023,5,5
9910023,5,6
9910023,5,7
9910023,5,8
9910023,6,1
9910023,6,8
9910023,6,9
9910023,6,10
9910023,6,11
9910023,6,12
9910023,6,13
9910023,6,14
9910023,6,15
9910023,6,16
9910023,6,17
9910023,6,18
9910023,6,19
9910023,6,20
9910023,6,21
9910023,6,22
9910023,6,23
9910023,6,24
9910023,6,25
9910023,6,26
9910023,6,27
9910023,6,28
9910023,6,29
9910023,6,30
9910023,6,31
9910023,6,32
9910023,6,33
9910023,6,34
9910023,6,35
9910023,6,36
9910023,6,37
9910023,6,38
9910023,6,39
9910023,6,40
9910023,6,41
9910042,5,20
9910042,6,25
9910042,6,26
9910042,6,27
9910042,6,28
9910042,6,29
9910042,6,30
9910042,6,31
9910042,6,33
9910042,6,34
9910042,6,31PUL
9910042,6,20
9910042,6,21
9910042,6,22
9910042,6,23
9910042,6,24
9910391,1,5MR
9910391,1,4
9910398,1,
9910398,3,
9910398,4,
9910398,5,
9910398,6,
9910398,7,
9910398,8,
9910398,9,
9910398,10,
9910398,11,
9910398,12,
9910398,13,
9910398,14,
9910398,15,
9910398,16,
9910398,17,
9910398,18,
9910398,19,
9910398,20,
9910398,21,
9910398,22,
9910398,23,
9910398,24,
9910398,25,
9910398,26,
9910398,27,
9910398,28,
9910398,29,
9910398,30,
9910398,31,
9910398,32,
9910398,33,
9910398,34,
9910398,35,
9910398,36,
9910398,37,
9910398,38,
9910398,39,
9910398,40,
9910398,41,
9910398,42,
9910398,43,
9910398,44,
9910398,45,
9910398,46,
9910398,47,
9910398,48,
9910398,49,
9910398,50,
9910398,51,
9910398,52,
9910398,53,
9910398,54,
9910398,55,
9910398,56,
9910398,57,
9910398,58,
9910398,59,
9910398,60,
9910398,61,
9910398,62,
9910398,63,
9910398,64,
9910398,65,
9910398,66,
9910398,67,
9910398,68,
9910398,69,
9910398,70,
9910398,71,
9910398,72,
9910398,73,
9910398,74,
9910398,75,
9910398,76,
9910398,77,
9910398,78,
9910398,79,
9910398,80,
9910398,81,
9910398,82,
9910398,83,
9910398,84,
9910398,85,
9910398,86,
9910398,87,
9910398,88,
9910398,89,
9910398,90,
9910398,91,
9910398,92,
9910398,93,
9910398,94,
9910398,95,
9910398,96,
9910398,97,
9910398,98,
9910398,99,
9910398,100,
9910398,101,
9910398,102,
9910398,103,
9910398,104,
9910398,105,
9910398,106,
9910398,107,
9910398,108,
9910398,109,
9910398,110,
9910398,111,
9910398,112,
9910398,113,
9910398,114,
9910398,115,
9910398,116,
9910398,117,
9910398,118,
9910398,119,
9910398,120,
9910398,121,
9910398,CS,
9911059,1,
9911059,2,
9911059,3,
9911059,4,
9911059,5,
9911059,6,
9911059,7,
9911059,8,
9911059,9,
9911059,10,
9911059,11,
9911059,12,
9911059,13,
9911059,14,
9911059,15,
9911059,16,
9911059,17,
9911059,18,
9911059,19,
9911059,20,
9911059,21,
9911059,22,
9911059,23,
9911059,24,
9911059,25,
9911059,26,
9911059,27,
9911059,28,
9911059,29,
9911059,30,
9911059,31,
9911059,CS,
9911461,C,3
9911461,C,4
9911695,1,2
9911695,1,3
9911695,1,4
9911695,2,1
9911695,2,2
9911695,2,3
9911695,2,4
9911695,1,1MR
9911706,1,48MSR
9911706,1,47SR
9911923,1,
9911923,2,
9911923,3,
9911923,4,
9911923,6,
9911923,CS,
9911930,8,5
9911930,8,6
9911930,8,7
9911999,1,47
9911999,1,48
9911999,1,49
9911999,1,50
9911999,1,51
9911999,3,19
9911999,3,20
9911999,3,21
9911999,3,22
9911999,3,23
9911999,3,24
9911999,3,25
9911999,3,26
9911999,3,27
9911999,3,28
9911999,3,29
9911999,3,30
9911999,3,31
9911999,3,32
9911999,3,33
9911999,3,34
9911999,5,11
9911999,5,60
9911999,5,61
9911999,5,62
9911999,5,63
9911999,5,64
9911999,5,65
9911999,5,66
9911999,5,67
9911999,5,68
9911999,5,69
9911999,5,70
9911999,5,71
9911999,5,72
9911999,5,73
9911999,5,74
9911999,5,75
9911999,5,76
9911999,5,77
9911999,5,78
9911999,5,79
9911999,5,80
9911999,9,1
9911999,9,2
9911999,9,3
9911999,9,4
9911999,9,5
9911999,1,52PUL
9911999,5,59PUL
9911999,5,63APUL
9911999,10,1MR
9911999,3,35
9911999,3,58
9911999,3,59
9911999,3,60
9911999,3,61
9911999,3,62
9911999,5,1
9911999,5,2
9911999,5,3
9911999,5,4
9911999,5,5
9911999,5,6
9911999,5,7
9911999,5,8
9911999,5,9
9911999,5,10
9911999,5,58MR
9912024,1,
9912024,2,
9912024,CS,
9912052,8,21
9912052,8,22
9912052,8,23
9912052,8,24
9912052,8,25
9912052,8,26
9912052,8,27
9912052,8,28
9912052,8,29
9912052,8,30
9912052,8,31
9912052,8,32
9912052,8,33
9912052,8,34
9912052,8,35
9912052,8,36
9912052,8,37
9912052,8,38
9912052,8,39
9912052,8,40
9912052,8,41
9912052,8,42
9912052,8,43
9912052,8,44
9912052,8,45
9912052,8,46
9912052,8,47
9912052,8,48
9912052,8,49
9912052,9,23MR
9912052,9,11
9912052,9,12
9912052,9,13
9912052,9,14
9912052,9,15
9912052,9,16
9912052,9,17
9912052,9,18
9912052,9,19
9912052,9,20
9912052,9,21
9912052,9,22
7711717,B,1
7711717,B,2
9912178,7,45
9912178,7,46
9912178,7,51SR
9912178,7,43
9912178,7,44
9912178,7,47
9912178,7,48
9912178,7,49
9912178,7,50
9912266,3,24
9912266,3,25
9912266,3,32
9912266,4,17
9912266,4,18
9912266,4,27
9912266,4,28MR
9912266,2,8
9912266,2,9
9912266,2,10
9912266,2,11
9912266,2,12
9912266,2,13
9912266,2,14
9912266,2,15
9912266,2,16
9912266,2,17
9912266,2,18
9912266,2,19
9912266,3,11
9912266,3,12
9912266,3,13
9912266,3,14
9912266,3,15
9912266,3,16
9912266,3,17
9912266,3,18
9912266,3,19
9912266,3,20
9912266,3,21
9912266,3,22
9912266,3,23
9912266,3,26
9912266,3,27
9912266,3,28
9912266,3,29
9912266,3,30
9912266,3,31
9912266,4,1
9912266,4,2
9912266,4,3
9912266,4,4
9912266,4,5
9912266,4,6
9912266,4,7
9912266,4,8
9912266,4,9
9912266,4,10
9912266,4,11
9912266,4,12
9912266,4,13
9912266,4,14
9912266,4,15
9912266,4,16
9912266,4,19
9912266,4,20
9912266,4,21
9912266,4,22
9912266,4,23
9912266,4,24
9912266,4,25
9912266,4,26
9912296,5,21
9912296,5,22
9912296,5,23
9912296,5,24
9912296,5,25
9912296,7,1
9912296,7,2
9912296,7,3
9912296,7,4
9912296,7,5
9912296,7,6
9912296,7,7
9912296,7,8
9912296,7,9
9912296,7,10
9912296,7,11
9912296,7,12
9912296,7,13
9912296,7,14
9912296,7,15
9912296,7,16
9912296,7,17
9912296,7,18
9912296,7,19
9912296,7,20
9912296,7,21
9912296,7,22
9912296,7,23
9912296,7,24
9912296,7,25
9912296,7,26
9912296,7,27
9912296,7,28
9912301,2,13
9912301,2,14
9912301,2,15
9912301,2,16
9912301,2,17
9912301,2,18
9912301,2,19
9912301,2,20
9912301,2,21
9912301,2,22
9912301,2,23
9912301,2,24
9912301,2,25
9912301,2,26
9912301,2,27
9912301,2,28
9912301,2,29
9912301,2,30
9912301,2,31
9912301,2,32
9912301,2,33
9912301,2,34
9912301,2,35
9912301,2,36
9912301,2,37
9912301,2,38
